FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack,label
1556426434127,1556426434127,192.168.1.37,4444,192.168.1.193,49158,6,0,168,1,40,1,28,24,4,1,0,0,0,0,168,40,40,168,0,1,0,0,0,0,1344000,320000,1,1,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426446645,1556426446745,192.168.1.37,35921,192.168.1.193,445,6,10,66353,52,1376,20,26,26,26,99,99,99,64,64,1500,52,52,1500,13,670,0,0,0,0,5308240,110080,25,3,0,0,44,29200,8192,0,0,0,0,0,0,0,43,1,7,0,69,5,15,1,ransomware,Ransomware
1556426446671,1556426446672,192.168.1.37,41613,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426456754,1556426457175,192.168.1.37,35921,192.168.1.193,445,6,10,4518,6,393,5,29,25,28,420,37,420,64,64,1500,40,40,1500,0,10,0,0,0,0,85852,7467,7,1,0,0,3,237,260,0,0,0,0,0,0,0,28,7,10,0,382,104,160,1,ransomware,Ransomware
1556426456758,1556426456775,192.168.1.37,45861,192.168.1.193,445,6,10,456,6,542,5,31,27,30,17,16,16,64,64,207,40,40,207,31,26,0,0,0,0,202666,240888,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,13,3,5,0,13,3,5,1,ransomware,Ransomware
1556426456762,1556426456800,192.168.1.37,35559,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,38,29,38,64,64,1500,40,40,1500,5,120,0,0,0,0,938871,41846,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,6,23,12,7,1,ransomware,Ransomware
1556426456763,1556426456801,192.168.1.37,38339,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,28,37,64,64,1500,40,40,1500,5,123,0,0,0,0,963578,42947,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,4,7,6,22,12,7,1,ransomware,Ransomware
1556426456763,1556426456800,192.168.1.37,43155,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,29,37,64,64,1500,40,40,1500,5,123,0,0,0,0,963578,42947,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,6,22,12,7,1,ransomware,Ransomware
1556426456764,1556426456801,192.168.1.37,42599,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,27,36,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,4,7,6,21,11,6,1,ransomware,Ransomware
1556426456765,1556426456801,192.168.1.37,39331,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,26,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,4,7,5,20,11,6,1,ransomware,Ransomware
1556426456765,1556426456801,192.168.1.37,36387,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,27,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,4,7,6,21,11,6,1,ransomware,Ransomware
1556426456766,1556426456801,192.168.1.37,42647,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,26,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,4,7,5,20,11,6,1,ransomware,Ransomware
1556426456767,1556426456801,192.168.1.37,44767,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,25,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,4,6,5,19,10,6,1,ransomware,Ransomware
1556426456768,1556426456801,192.168.1.37,33205,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,24,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,3,6,5,19,10,6,1,ransomware,Ransomware
1556426456768,1556426456801,192.168.1.37,45077,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,33,18,33,64,64,1500,40,40,1500,4,102,0,0,0,0,793411,35764,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,18,3,7,14,18,16,2,1,ransomware,Ransomware
1556426456769,1556426456801,192.168.1.37,35611,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,32,18,31,64,64,1500,40,40,1500,4,105,0,0,0,0,817454,36848,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,17,3,6,13,17,15,2,1,ransomware,Ransomware
1556426456769,1556426456801,192.168.1.37,44503,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,32,18,32,64,64,1500,40,40,1500,4,105,0,0,0,0,817454,36848,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,18,3,7,14,18,16,2,1,ransomware,Ransomware
1556426456770,1556426456780,192.168.1.37,37459,192.168.1.193,445,6,10,456,6,487,5,31,27,30,10,9,10,64,64,183,40,40,183,48,45,0,0,0,0,331636,354181,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,5,1,1,0,5,2,1,1,ransomware,Ransomware
1556426456775,1556426456801,192.168.1.37,39035,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,25,12,25,64,64,1500,40,40,1500,6,134,0,0,0,0,1037538,46769,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,11,2,4,12,13,12,0,1,ransomware,Ransomware
1556426456777,1556426456788,192.168.1.37,42123,192.168.1.193,445,6,10,3372,6,112,2,26,26,18,11,11,10,64,64,1500,52,52,1500,10,306,0,0,0,0,2248000,74666,5,1,0,0,2,29200,8192,0,0,0,0,0,0,0,10,2,4,10,10,10,0,1,ransomware,Ransomware
1556426456777,1556426456801,192.168.1.37,46841,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,24,10,23,64,64,1500,40,40,1500,6,140,0,0,0,0,1079040,48640,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,9,1,3,10,13,11,1,1,ransomware,Ransomware
1556426456778,1556426456801,192.168.1.37,42319,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,23,13,23,64,64,1500,40,40,1500,6,146,0,0,0,0,1124000,50666,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,13,2,5,9,13,11,2,1,ransomware,Ransomware
1556426456779,1556426456801,192.168.1.37,41623,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,21,12,21,64,64,1500,40,40,1500,7,160,0,0,0,0,1226181,55272,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,11,2,4,9,12,10,1,1,ransomware,Ransomware
1556426456779,1556426456801,192.168.1.37,41647,192.168.1.193,445,6,10,3372,6,152,3,30,26,22,22,13,22,64,64,1500,40,40,1500,6,153,0,0,0,0,1172869,52869,6,1,0,0,2,29200,8192,0,0,0,0,0,0,0,12,2,4,9,12,10,1,1,ransomware,Ransomware
1556426456802,1556426457974,192.168.1.193,49158,192.168.1.37,4444,6,0,7395,32,228971,166,26,26,26,1171,1168,1169,128,128,1500,40,40,1500,195,6,0,0,0,0,50477,1562941,29,9,2,5,153,65335,29200,0,0,0,0,0,0,0,456,37,88,0,394,7,36,1,ransomware,Ransomware
1556426458033,1556426458268,192.168.1.193,49158,192.168.1.37,4444,6,0,2376,15,67400,49,24,24,24,234,234,205,128,128,1500,40,40,1500,288,10,0,0,0,0,80885,2294468,14,2,2,1,45,65335,459,0,0,0,0,0,0,0,102,16,33,0,91,4,16,1,ransomware,Ransomware
1556426468080,1556426468080,192.168.1.33,46187,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,37623,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,39381,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,43131,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,44791,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,40941,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,45363,192.168.1.193,445,6,10,184,1,40,1,28,24,4,1,0,0,0,0,184,40,40,184,0,1,0,0,0,0,1472000,320000,1,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,40853,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,38351,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,44501,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,37901,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,37973,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,39133,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,36531,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468081,1556426468081,192.168.1.33,33667,192.168.1.193,445,6,10,184,1,0,0,24,24,0,1,0,0,0,0,184,184,0,184,0,1,0,0,0,0,1472000,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468082,1556426468082,192.168.1.33,39581,192.168.1.193,445,6,10,184,1,40,1,28,24,4,1,0,0,0,0,184,40,40,184,0,1,0,0,0,0,1472000,320000,1,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468082,1556426468082,192.168.1.33,45581,192.168.1.193,445,6,10,184,1,40,1,28,24,4,1,0,0,0,0,184,40,40,184,0,1,0,0,0,0,1472000,320000,1,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426468082,1556426468082,192.168.1.33,34981,192.168.1.193,445,6,10,184,1,40,1,28,24,4,1,0,0,0,0,184,40,40,184,0,1,0,0,0,0,1472000,320000,1,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426476184,1556426476237,192.168.1.37,4444,192.168.1.193,49158,6,0,208,2,200,1,24,24,24,52,52,0,64,64,200,40,40,200,3,4,0,0,0,0,31396,30188,1,2,0,0,0,482,65197,0,0,0,0,0,0,52,52,52,0,0,0,0,0,1,ransomware,Ransomware
1556426483317,1556426483317,192.168.1.33,40941,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483317,1556426483317,192.168.1.33,37747,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483317,1556426483317,192.168.1.33,38351,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483317,1556426483317,192.168.1.33,37973,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483317,1556426483317,192.168.1.33,44501,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483317,1556426483317,192.168.1.33,43131,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483318,1556426483319,192.168.1.33,33667,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483318,1556426483318,192.168.1.33,40853,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483318,1556426483318,192.168.1.33,36531,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483318,1556426483318,192.168.1.33,39133,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483319,1556426483319,192.168.1.33,37901,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483319,1556426483319,192.168.1.33,44791,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483319,1556426483319,192.168.1.33,46187,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483320,1556426483320,192.168.1.33,39381,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426483320,1556426483320,192.168.1.33,37623,192.168.1.193,445,6,10,52,1,40,1,21,17,4,1,0,0,0,0,52,40,40,52,0,0,0,0,0,0,416000,320000,2,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426495516,1556426495521,192.168.1.33,34733,192.168.1.193,445,6,41,319,5,243,4,31,27,30,4,4,4,64,64,103,40,40,103,60,79,0,0,0,0,510400,388800,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,ransomware,Ransomware
1556426526350,1556426526355,192.168.1.33,35923,192.168.1.193,445,6,41,319,5,243,4,31,27,30,4,4,4,64,64,103,40,40,103,60,79,0,0,0,0,510400,388800,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,3,1,1,0,3,1,1,1,ransomware,Ransomware
1556426536847,1556426537742,192.168.1.37,4444,192.168.1.193,49158,6,0,1344,8,0,0,24,24,0,895,895,0,64,64,168,168,0,168,0,1,1176,7,0,0,12000,0,0,8,0,0,0,482,0,38912,152,0,0,0,0,0,444,127,162,0,0,0,0,1,ransomware,Ransomware
1556426538638,1556426538638,192.168.1.37,4444,192.168.1.193,49158,6,0,336,2,0,0,24,24,0,1,0,0,64,64,168,168,0,168,0,3,168,1,0,0,2688000,0,0,2,0,0,0,482,0,43008,168,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426540432,1556426540432,192.168.1.37,4444,192.168.1.193,49158,6,0,336,2,0,0,24,24,0,1,0,0,64,64,168,168,0,168,0,3,168,1,0,0,2688000,0,0,2,0,0,0,482,0,43008,168,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426544206,1556426544206,192.168.1.37,4444,192.168.1.193,49158,6,0,336,2,0,0,24,24,0,1,0,0,64,64,168,168,0,168,0,3,168,1,0,0,2688000,0,0,2,0,0,0,482,0,43008,168,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426558542,1556426558543,192.168.1.37,4444,192.168.1.193,49158,6,0,168,1,40,1,28,24,4,1,0,0,0,0,168,40,40,168,0,1,0,0,0,0,1344000,320000,1,1,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426591917,1556426591996,192.168.1.33,35781,192.168.1.193,445,6,10,66353,52,1376,20,26,26,26,78,78,78,64,64,1500,52,52,1500,17,850,0,0,0,0,6719291,139341,25,3,0,0,44,29200,8192,0,0,0,0,0,0,0,40,1,5,0,50,3,11,1,ransomware,Ransomware
1556426591937,1556426591938,192.168.1.33,46147,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556426602007,1556426602746,192.168.1.33,35781,192.168.1.193,445,6,10,4570,7,393,5,29,25,28,739,71,739,64,64,1500,40,40,1500,0,6,0,0,0,0,49405,4248,8,1,0,0,3,237,260,0,0,0,0,0,0,0,61,11,22,0,665,184,278,1,ransomware,Ransomware
1556426602012,1556426602052,192.168.1.33,45751,192.168.1.193,445,6,10,456,6,542,5,31,27,30,40,39,39,64,64,207,40,40,207,13,11,0,0,0,0,88975,105756,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,32,7,12,0,32,9,13,1,ransomware,Ransomware
1556426602021,1556426602106,192.168.1.33,38339,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,84,57,84,64,64,1500,40,40,1500,2,54,0,0,0,0,430776,19200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,49,9,17,8,51,28,17,1,ransomware,Ransomware
1556426602023,1556426602106,192.168.1.33,38661,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,83,55,83,64,64,1500,40,40,1500,2,55,0,0,0,0,435904,19428,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,48,9,17,8,49,27,16,1,ransomware,Ransomware
1556426602024,1556426602107,192.168.1.33,35779,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,82,54,81,64,64,1500,40,40,1500,2,55,0,0,0,0,441156,19662,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,46,8,16,7,48,26,16,1,ransomware,Ransomware
1556426602027,1556426602107,192.168.1.33,38209,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,79,51,79,64,64,1500,40,40,1500,2,57,0,0,0,0,457700,20400,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,43,8,15,7,45,25,15,1,ransomware,Ransomware
1556426602030,1556426602107,192.168.1.33,40047,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,76,49,76,64,64,1500,40,40,1500,2,60,0,0,0,0,475532,21194,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,42,7,15,7,43,25,14,1,ransomware,Ransomware
1556426602031,1556426602107,192.168.1.33,44849,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,75,48,75,64,64,1500,40,40,1500,2,61,0,0,0,0,481789,21473,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,34,7,12,7,42,24,14,1,ransomware,Ransomware
1556426602038,1556426602107,192.168.1.33,34795,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,68,40,68,64,64,1500,40,40,1500,3,67,0,0,0,0,530666,23652,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,35,6,12,7,35,22,11,1,ransomware,Ransomware
1556426602038,1556426602108,192.168.1.33,38555,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,69,40,69,64,64,1500,40,40,1500,2,66,0,0,0,0,523085,23314,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,35,6,12,7,35,22,11,1,ransomware,Ransomware
1556426602038,1556426602107,192.168.1.33,46735,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,68,40,68,64,64,1500,40,40,1500,3,67,0,0,0,0,530666,23652,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,34,6,12,7,35,22,11,1,ransomware,Ransomware
1556426602038,1556426602108,192.168.1.33,33777,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,69,40,69,64,64,1500,40,40,1500,2,66,0,0,0,0,523085,23314,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,35,6,12,7,35,22,11,1,ransomware,Ransomware
1556426602039,1556426602108,192.168.1.33,39135,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,68,40,68,64,64,1500,40,40,1500,3,67,0,0,0,0,530666,23652,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,34,6,12,7,34,22,11,1,ransomware,Ransomware
1556426602041,1556426602108,192.168.1.33,37975,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,67,39,67,64,64,1500,40,40,1500,3,68,0,0,0,0,538470,24000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,32,6,11,7,33,22,10,1,ransomware,Ransomware
1556426602042,1556426602064,192.168.1.33,32977,192.168.1.193,445,6,10,456,6,487,5,31,27,30,21,21,21,64,64,183,40,40,183,23,21,0,0,0,0,165818,177090,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,12,3,4,0,12,5,4,1,ransomware,Ransomware
1556426602054,1556426602108,192.168.1.33,37389,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,53,25,53,64,64,1500,40,40,1500,3,86,0,0,0,0,678074,30222,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,4,6,7,26,17,7,1,ransomware,Ransomware
1556426602056,1556426602083,192.168.1.33,36421,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,26,23,26,64,64,1500,40,40,1500,7,176,0,0,0,0,1356148,60444,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,3,6,1,19,8,7,1,ransomware,Ransomware
1556426602058,1556426602108,192.168.1.33,46733,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,22,50,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,3,5,6,26,16,8,1,ransomware,Ransomware
1556426602059,1556426602108,192.168.1.33,43327,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,20,49,64,64,1500,40,40,1500,4,93,0,0,0,0,732320,32640,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,15,3,5,6,25,15,7,1,ransomware,Ransomware
1556426602061,1556426602108,192.168.1.33,35263,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,47,18,46,64,64,1500,40,40,1500,4,97,0,0,0,0,762833,34000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,2,4,7,25,15,7,1,ransomware,Ransomware
1556426602063,1556426602108,192.168.1.33,34797,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,45,17,45,64,64,1500,40,40,1500,4,101,0,0,0,0,796000,35478,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,12,2,4,7,25,14,7,1,ransomware,Ransomware
